name,price,location,sellerName,itemUrl
Giày sneaker thể thao nữ hàn quốc buộc dây siêu nhẹ Jaydep V245 CB,"₫55,000",Hà Nội,Jaydep,https://www.lazada.vn/products/giay-sneaker-the-thao-nu-han-quoc-buoc-day-sieu-nhe-jaydep-v245-cb-i1428849396.html
Sẵn hàng Giày nữ- giày nỉ nhung mũi nhọn gắn nơ- giày nhung nơ- gày búp bê(giày nơ viền trắng),"₫75,000",Hà Nội,ZinZin3456(giaydepnư),https://www.lazada.vn/products/san-hang-giay-nu-giay-ni-nhung-mui-nhon-gan-no-giay-nhung-no-gay-bup-begiay-no-vien-trang-i1802004390.html
Giày Trắng Giày Đế Bằng Dễ Phối Thường Ngày Học Sinh Thể Thao Mặt Da Trào Lưu Phong Cách Hàn Quốc Mẫu Mới Mùa Xuân 2022 Cho Nữ Instagram Sành Điệu,"₫141,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-trang-giay-de-bang-de-phoi-thuong-ngay-hoc-sinh-the-thao-mat-da-trao-luu-phong-cach-han-quoc-mau-moi-mua-xuan-2022-cho-nu-instagram-sanh-dieu-i1669744359.html
Giày nam sneaker thể thao - Trắng đen SINE C 1947 thời trang,"₫89,000",Hà Nội,BHNT Shop,https://www.lazada.vn/products/giay-nam-sneaker-the-thao-trang-den-sine-c-1947-thoi-trang-i1517944726.html
Giày thể thao nam Kuangaokai phong cách Hàn Quốc thời trang thường ngày,"₫149,000",Overseas,Pioneer Store,https://www.lazada.vn/products/giay-the-thao-nam-kuangaokai-phong-cach-han-quoc-thoi-trang-thuong-ngay-i1725209782.html
Yierku【Free Shipping Miễn phí vận chuyển】 Giày lười phong cách Anh cổ điển bằng da của phụ nữ 2022 giày mới của phụ nữ thời trang giày đơn với giày da nhỏ,"₫165,000",Overseas,Ranger Store,https://www.lazada.vn/products/yierkufree-shipping-mien-phi-van-chuyen-giay-luoi-phong-cach-anh-co-dien-bang-da-cua-phu-nu-2022-giay-moi-cua-phu-nu-thoi-trang-giay-don-voi-giay-da-nho-i2008031152.html
Giày Nữ Mùa Xuân Hè Thu 2023 Giày Vải Bắc Kinh Cũ Giày Một Lớp Giày Lao Động Làm Việc Đế Gân Bò Thoáng Khí Thường Ngày Chống Trượt,"₫52,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-nu-mua-xuan-he-thu-2023-giay-vai-bac-kinh-cu-giay-mot-lop-giay-lao-dong-lam-viec-de-gan-bo-thoang-khi-thuong-ngay-chong-truot-i1808564405.html
Giày nữ thể thao ABC đế số siêu đẹp độn đế siêu êm,"₫125,000",Hà Nội,ChickenZero,https://www.lazada.vn/products/giay-nu-the-thao-abc-de-so-sieu-dep-don-de-sieu-em-i1931114004.html
"Giày Sneaker Af1 Nam Nữ Bản Xanh Lá Và Bản Nâu Trắng Mới Cực Hot Tăng Chiều Cao, Dễ Phối Đồ, giày thể thao nam, giày thể thao nữ giày sneaker nam giày sneaker nữ, giày af1 trắng","₫229,000",Nam Định,Techmax - Rẻ Mà Uy Tín,https://www.lazada.vn/products/giay-sneaker-af1-nam-nu-ban-xanh-la-va-ban-nau-trang-moi-cuc-hot-tang-chieu-cao-de-phoi-do-giay-the-thao-nam-giay-the-thao-nu-giay-sneaker-nam-giay-sneaker-nu-giay-af1-trang-i1875290299.html
Giày nữ thể thao phối màu ABC kiểu dáng trẻ trung,"₫110,000",Hà Nội,Thế Store 1616596773,https://www.lazada.vn/products/giay-nu-the-thao-phoi-mau-abc-kieu-dang-tre-trung-i2025804032.html
Giày Silicon Nam Nữ Bơi Bướm Dạy Lặn Dạy Học Người Lớn Trẻ Em Chuyên Dùng Luyện Tập Bơi Tự Do Chân Vịt Tập Bơi,"₫169,000",Overseas,TAO Sports Equipment,https://www.lazada.vn/products/giay-silicon-nam-nu-boi-buom-day-lan-day-hoc-nguoi-lon-tre-em-chuyen-dung-luyen-tap-boi-tu-do-chan-vit-tap-boi-i1884452774.html
Giày Vải Bố Naza McQueen Giày Xốp Đế Dày Tăng Chiều Cao Mùa Xuân Mẫu Mới 2023 Cho Nữ Giày Chunky Giày Trắng Nhỏ McQueen Sành Điệu,"₫275,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-vai-bo-naza-mcqueen-giay-xop-de-day-tang-chieu-cao-mua-xuan-mau-moi-2023-cho-nu-giay-chunky-giay-trang-nho-mcqueen-sanh-dieu-i1811697771.html
Giày Trắng Dán Phép Thuật Giày Đế Bằng Cổ Thấp Thường Ngày Học Sinh Mẫu Mới Mùa Hè 2022 Cho Nữ Giày Vải Bố Thiểu Số Phong Cách Instagram Nhật Bản,"₫136,000",Overseas,Lazada Global,https://www.lazada.vn/products/giay-trang-dan-phep-thuat-giay-de-bang-co-thap-thuong-ngay-hoc-sinh-mau-moi-mua-he-2022-cho-nu-giay-vai-bo-thieu-so-phong-cach-instagram-nhat-ban-i1109130735.html
Giày martin thể thao xinyuanxuan phong cách Hàn Quốc thời trang 2022 giản dị dễ phối đồ dành cho nam,"₫156,750",Overseas,Pioneer Mall,https://www.lazada.vn/products/giay-martin-the-thao-xinyuanxuan-phong-cach-han-quoc-thoi-trang-2022-gian-di-de-phoi-do-danh-cho-nam-i1660096842.html
"FREESHIP MAX - [giá sỉ-Hàng nhập] giày thể thao nữ đế độn cao 8cm tăng chiều cao hàng nhập cao cấp siêu đẹp, siêu cao, siêu hót - Vua Buôn Sỉ","₫179,000",Hồ Chí Minh,Vua Buôn Sỉ,https://www.lazada.vn/products/freeship-max-gia-si-hang-nhap-giay-the-thao-nu-de-don-cao-8cm-tang-chieu-cao-hang-nhap-cao-cap-sieu-dep-sieu-cao-sieu-hot-vua-buon-si-i2076516511.html
"Giày nữ , Giày thể thao nữ , Giày nữ thời trang SODOHA đệm khí - SDH6118","₫179,000",Hà Nội,SODOHA,https://www.lazada.vn/products/giay-nu-giay-the-thao-nu-giay-nu-thoi-trang-sodoha-dem-khi-sdh6118-i1228586764.html
Giày lười nam có lỗ thoáng khí màu đen tre trung kiểu dáng mới ôm chân nhẹ thoáng tăng ma sát dùng đi học đi chơi sự kiện ngoài trời S 60,"₫98,000",Hà Nội,shopgiay 178,https://www.lazada.vn/products/giay-luoi-nam-co-lo-thoang-khi-mau-den-tre-trung-kieu-dang-moi-om-chan-nhe-thoang-tang-ma-sat-dung-di-hoc-di-choi-su-kien-ngoai-troi-s-60-i478638071.html
(Có 2 Màu) Giày nam sneaker vảy cá gót màu kiểu dáng thời trang,"₫164,000",Hà Nội,B end T Shop,https://www.lazada.vn/products/co-2-mau-giay-nam-sneaker-vay-ca-got-mau-kieu-dang-thoi-trang-i1918500446.html
[Hoàn tiền 6%]GIÀY SỤC ĐỘN ĐẾ HÌNH LÁ,"₫150,000",Hà Nội,Bibi _store,https://www.lazada.vn/products/hoan-tien-6giay-suc-don-de-hinh-la-i1292871492.html
Giày Sandal nữ 3 phân chống nước cao su quai chéo V246,"₫59,000",Hà Nội,Jayviet,https://www.lazada.vn/products/giay-sandal-nu-3-phan-chong-nuoc-cao-su-quai-cheo-v246-i712288922.html
"xinyuanxuan【Free Shipping Miễn phí vận chuyển】2022 phiên bản mới của Hàn Quốc của xu hướng tất cả phù hợp với xu hướng giày bệt bằng vải nhẹ, thoáng khí giày bình thường giày thể thao nữ","₫102,000",Overseas,Pioneer Mall,https://www.lazada.vn/products/xinyuanxuanfree-shipping-mien-phi-van-chuyen2022-phien-ban-moi-cua-han-quoc-cua-xu-huong-tat-ca-phu-hop-voi-xu-huong-giay-bet-bang-vai-nhe-thoang-khi-giay-binh-thuong-giay-the-thao-nu-i1656565531.html
"Giày thể thao nam sneakers Onesfashion 3 sọc đế cao su đúc chống trơn thoáng khí ôm chân ( Có 2 màu ),,,","₫36,000",Hà Nội,shopdung114,https://www.lazada.vn/products/giay-the-thao-nam-sneakers-onesfashion-3-soc-de-cao-su-duc-chong-tron-thoang-khi-om-chan-co-2-mau-i1692643442.html
"giày thể thao nữ đẹp, giày tăng chiều cao nữ, Giày Thể Thao Nữ Full Trắng, BiBi Shoes BBS25, giày thể thao nữ đẹp 2022, giày nữ sneaker nữ đi chơi, sneaker nữ, giầy nữ, giầy thể thao nữ 2022, giày thể thao nữ độn đế, êm chân","₫90,000",Hà Nội,BiBi Shoes,https://www.lazada.vn/products/giay-the-thao-nu-dep-giay-tang-chieu-cao-nu-giay-the-thao-nu-full-trang-bibi-shoes-bbs25-giay-the-thao-nu-dep-2022-giay-nu-sneaker-nu-di-choi-sneaker-nu-giay-nu-giay-the-thao-nu-2022-giay-the-thao-nu-don-de-em-chan-i1942796305.html
Giày sneaker nam CV C1927 sườn chữ gót mũi tên cực độc,"₫109,000",Hà Nội,Sudoo,https://www.lazada.vn/products/giay-sneaker-nam-cv-c1927-suon-chu-got-mui-ten-cuc-doc-i992710881.html
"Giày sneaker nam chất liệu da cao cấp kết hợp lưới thoáng khí, phong cách trẻ trung năng động","₫179,000",Hà Nội,Solomon Shoes,https://www.lazada.vn/products/giay-sneaker-nam-chat-lieu-da-cao-cap-ket-hop-luoi-thoang-khi-phong-cach-tre-trung-nang-dong-i1963575267.html
Giày sneaker thể thao nữ buộc dây siêu nhẹ V280,"₫64,000",Hà Nội,Jaydep,https://www.lazada.vn/products/giay-sneaker-the-thao-nu-buoc-day-sieu-nhe-v280-i1316000838.html
Giày Thể thao cho nam nữ phù hợp leo núi đi công trường dã ngoại du lịch hoạt động ngoài trời form cứng cáp chống trơn tăng ma sát màu xanh nhạt S 68 nhạt,"₫181,000",Hà Nội,shopgiay 178,https://www.lazada.vn/products/giay-the-thao-cho-nam-nu-phu-hop-leo-nui-di-cong-truong-da-ngoai-du-lich-hoat-dong-ngoai-troi-form-cung-cap-chong-tron-tang-ma-sat-mau-xanh-nhat-s-68-nhat-i1245834900.html
"Giày đốc nam cổ cao da mềm, đế cao su khâu viền cao cấp","₫177,000",Hồ Chí Minh,Lesangshop,https://www.lazada.vn/products/giay-doc-nam-co-cao-da-mem-de-cao-su-khau-vien-cao-cap-i1917802894.html
Giày Bé Gái Giày Da Nhỏ Công Chúa 3 0-1-2 Tuổi Giày Một Lớp Bé Gái Giày Tập Đi Đế Mềm Sơ Sinh Giày Bé Gái 0,"₫137,000",Overseas,TAO Baby Fashion,https://www.lazada.vn/products/giay-be-gai-giay-da-nho-cong-chua-3-0-1-2-tuoi-giay-mot-lop-be-gai-giay-tap-di-de-mem-so-sinh-giay-be-gai-0-i1889987781.html
Dép Sandal Nam ALTA Cực Chất 2021 - sandal nam - sandal học sinh đi cực êm chân bền hàng cao cấp,"₫77,000",Hà Nội,T-H Shoes,https://www.lazada.vn/products/dep-sandal-nam-alta-cuc-chat-2021-sandal-nam-sandal-hoc-sinh-di-cuc-em-chan-ben-hang-cao-cap-i335108467.html
[HCM]Giày lười nam da bóng khóa vàng lịch lãm GC,"₫129,000",Hồ Chí Minh,SANGSPORTS,https://www.lazada.vn/products/hcmgiay-luoi-nam-da-bong-khoa-vang-lich-lam-gc-i414314252.html
"Giày đốc da mềm, khâu đế, đế cao thời trang nam","₫186,000",Hồ Chí Minh,Lesangshop,https://www.lazada.vn/products/giay-doc-da-mem-khau-de-de-cao-thoi-trang-nam-i1899918840.html
"[HCM]Giày tây nam da mềm, đế khâu thời thượng","₫98,000",Hồ Chí Minh,Lesangshop,https://www.lazada.vn/products/hcmgiay-tay-nam-da-mem-de-khau-thoi-thuong-i190193068.html
"(Có mã giảm ship) Giày nữ, giày búp bê PinkShopGiayDep chất liệu da, êm chân, bền, xinh xắn PinkShopGiayDep - MS:224","₫55,100",Bến Tre,PinkShopGiayDep,https://www.lazada.vn/products/co-ma-giam-ship-giay-nu-giay-bup-be-pinkshopgiaydep-chat-lieu-da-em-chan-ben-xinh-xan-pinkshopgiaydep-ms224-i224911513.html
Giày thể thao nam Kuangaokai mang ngoài trời đi chạy bộ phong cách cá tính giản dị thoáng khí nhẹ xu hướng mới Hàn Quốc miễn phí vận chuyển,"₫107,000",Overseas,Pioneer Store,https://www.lazada.vn/products/giay-the-thao-nam-kuangaokai-mang-ngoai-troi-di-chay-bo-phong-cach-ca-tinh-gian-di-thoang-khi-nhe-xu-huong-moi-han-quoc-mien-phi-van-chuyen-i1660161692.html
Giày Thể Thao Nam Nữ Adidas Original C77124,"₫340,000",Bắc Ninh,Giầy Thể Thao Chất Lượng Hot Trend,https://www.lazada.vn/products/giay-the-thao-nam-nu-adidas-original-c77124-i2269411474.html
Giày Chelsea Boots Cổ Lửng Màu Nâu Chelsea Boot Da Bò Nguyên Tấm Đế Cao Su Tăng Chiều Cao,"₫1,170,000",Hà Nội,Giày 1990,https://www.lazada.vn/products/giay-chelsea-boots-co-lung-mau-nau-chelsea-boot-da-bo-nguyen-tam-de-cao-su-tang-chieu-cao-i2256562142.html
"Giày thể thao nữ mẫu mới 2022 tập gym chạy bộ, đi chơi đế mềm êm chân GTT-05","₫189,000",Hồ Chí Minh,GoToKuKi,https://www.lazada.vn/products/giay-the-thao-nu-mau-moi-2022-tap-gym-chay-bo-di-choi-de-mem-em-chan-gtt-05-i1619575332.html
Giày sneaker thể thao nam V450 vải lưới thoáng khí phối màu cực đỉnh bản 2022,"₫165,000",Hà Nội,GiayDep.98,https://www.lazada.vn/products/giay-sneaker-the-thao-nam-v450-vai-luoi-thoang-khi-phoi-mau-cuc-dinh-ban-2022-i1905248807.html
Giày Trắng Dễ Phối Phong Cách Hàn Quốc Mẫu Mới Mùa Hè 2022 Giày Nam Thoáng Khí Độn Cao Trào Lưu Giày Trắng Thường Ngày Giày Đế Bằng Nam,"₫208,000",Overseas,TAO Gentlemen Shoes,https://www.lazada.vn/products/giay-trang-de-phoi-phong-cach-han-quoc-mau-moi-mua-he-2022-giay-nam-thoang-khi-don-cao-trao-luu-giay-trang-thuong-ngay-giay-de-bang-nam-i1563506460.html
Giày bốt cổ cao Quảng Châu cao cấp cho bé trai bé gái mã 881,"₫130,000",Hà Nội,nambibibalo,https://www.lazada.vn/products/giay-bot-co-cao-quang-chau-cao-cap-cho-be-trai-be-gai-ma-881-i1396732310.html
(VIDEO) giày nữ thể thao STORM độn 5cm cao cấp chất cực đẹp,"₫119,000",Hà Nội,ChickenZero,https://www.lazada.vn/products/video-giay-nu-the-thao-storm-don-5cm-cao-cap-chat-cuc-dep-i1966634019.html
Giày sneaker thể thao nữ hàn quốc buộc dây siêu nhẹ Jaydep V245 CB,"₫55,000",Hà Nội,Jaydep,https://www.lazada.vn/products/giay-sneaker-the-thao-nu-han-quoc-buoc-day-sieu-nhe-jaydep-v245-cb-i1428849396.html
Sẵn hàng Giày nữ- giày nỉ nhung mũi nhọn gắn nơ- giày nhung nơ- gày búp bê(giày nơ viền trắng),"₫75,000",Hà Nội,ZinZin3456(giaydepnư),https://www.lazada.vn/products/san-hang-giay-nu-giay-ni-nhung-mui-nhon-gan-no-giay-nhung-no-gay-bup-begiay-no-vien-trang-i1802004390.html
Giày Trắng Giày Đế Bằng Dễ Phối Thường Ngày Học Sinh Thể Thao Mặt Da Trào Lưu Phong Cách Hàn Quốc Mẫu Mới Mùa Xuân 2022 Cho Nữ Instagram Sành Điệu,"₫141,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-trang-giay-de-bang-de-phoi-thuong-ngay-hoc-sinh-the-thao-mat-da-trao-luu-phong-cach-han-quoc-mau-moi-mua-xuan-2022-cho-nu-instagram-sanh-dieu-i1669744359.html
Giày nam sneaker thể thao - Trắng đen SINE C 1947 thời trang,"₫89,000",Hà Nội,BHNT Shop,https://www.lazada.vn/products/giay-nam-sneaker-the-thao-trang-den-sine-c-1947-thoi-trang-i1517944726.html
Giày thể thao nam Kuangaokai phong cách Hàn Quốc thời trang thường ngày,"₫149,000",Overseas,Pioneer Store,https://www.lazada.vn/products/giay-the-thao-nam-kuangaokai-phong-cach-han-quoc-thoi-trang-thuong-ngay-i1725209782.html
Yierku【Free Shipping Miễn phí vận chuyển】 Giày lười phong cách Anh cổ điển bằng da của phụ nữ 2022 giày mới của phụ nữ thời trang giày đơn với giày da nhỏ,"₫165,000",Overseas,Ranger Store,https://www.lazada.vn/products/yierkufree-shipping-mien-phi-van-chuyen-giay-luoi-phong-cach-anh-co-dien-bang-da-cua-phu-nu-2022-giay-moi-cua-phu-nu-thoi-trang-giay-don-voi-giay-da-nho-i2008031152.html
Giày Nữ Mùa Xuân Hè Thu 2023 Giày Vải Bắc Kinh Cũ Giày Một Lớp Giày Lao Động Làm Việc Đế Gân Bò Thoáng Khí Thường Ngày Chống Trượt,"₫52,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-nu-mua-xuan-he-thu-2023-giay-vai-bac-kinh-cu-giay-mot-lop-giay-lao-dong-lam-viec-de-gan-bo-thoang-khi-thuong-ngay-chong-truot-i1808564405.html
Giày nữ thể thao ABC đế số siêu đẹp độn đế siêu êm,"₫125,000",Hà Nội,ChickenZero,https://www.lazada.vn/products/giay-nu-the-thao-abc-de-so-sieu-dep-don-de-sieu-em-i1931114004.html
"Giày Sneaker Af1 Nam Nữ Bản Xanh Lá Và Bản Nâu Trắng Mới Cực Hot Tăng Chiều Cao, Dễ Phối Đồ, giày thể thao nam, giày thể thao nữ giày sneaker nam giày sneaker nữ, giày af1 trắng","₫229,000",Nam Định,Techmax - Rẻ Mà Uy Tín,https://www.lazada.vn/products/giay-sneaker-af1-nam-nu-ban-xanh-la-va-ban-nau-trang-moi-cuc-hot-tang-chieu-cao-de-phoi-do-giay-the-thao-nam-giay-the-thao-nu-giay-sneaker-nam-giay-sneaker-nu-giay-af1-trang-i1875290299.html
Giày nữ thể thao phối màu ABC kiểu dáng trẻ trung,"₫110,000",Hà Nội,Thế Store 1616596773,https://www.lazada.vn/products/giay-nu-the-thao-phoi-mau-abc-kieu-dang-tre-trung-i2025804032.html
Giày Silicon Nam Nữ Bơi Bướm Dạy Lặn Dạy Học Người Lớn Trẻ Em Chuyên Dùng Luyện Tập Bơi Tự Do Chân Vịt Tập Bơi,"₫169,000",Overseas,TAO Sports Equipment,https://www.lazada.vn/products/giay-silicon-nam-nu-boi-buom-day-lan-day-hoc-nguoi-lon-tre-em-chuyen-dung-luyen-tap-boi-tu-do-chan-vit-tap-boi-i1884452774.html
Giày Vải Bố Naza McQueen Giày Xốp Đế Dày Tăng Chiều Cao Mùa Xuân Mẫu Mới 2023 Cho Nữ Giày Chunky Giày Trắng Nhỏ McQueen Sành Điệu,"₫275,000",Overseas,TAO Ladies Shoes,https://www.lazada.vn/products/giay-vai-bo-naza-mcqueen-giay-xop-de-day-tang-chieu-cao-mua-xuan-mau-moi-2023-cho-nu-giay-chunky-giay-trang-nho-mcqueen-sanh-dieu-i1811697771.html
Giày Trắng Dán Phép Thuật Giày Đế Bằng Cổ Thấp Thường Ngày Học Sinh Mẫu Mới Mùa Hè 2022 Cho Nữ Giày Vải Bố Thiểu Số Phong Cách Instagram Nhật Bản,"₫136,000",Overseas,Lazada Global,https://www.lazada.vn/products/giay-trang-dan-phep-thuat-giay-de-bang-co-thap-thuong-ngay-hoc-sinh-mau-moi-mua-he-2022-cho-nu-giay-vai-bo-thieu-so-phong-cach-instagram-nhat-ban-i1109130735.html
Giày martin thể thao xinyuanxuan phong cách Hàn Quốc thời trang 2022 giản dị dễ phối đồ dành cho nam,"₫156,750",Overseas,Pioneer Mall,https://www.lazada.vn/products/giay-martin-the-thao-xinyuanxuan-phong-cach-han-quoc-thoi-trang-2022-gian-di-de-phoi-do-danh-cho-nam-i1660096842.html
"FREESHIP MAX - [giá sỉ-Hàng nhập] giày thể thao nữ đế độn cao 8cm tăng chiều cao hàng nhập cao cấp siêu đẹp, siêu cao, siêu hót - Vua Buôn Sỉ","₫179,000",Hồ Chí Minh,Vua Buôn Sỉ,https://www.lazada.vn/products/freeship-max-gia-si-hang-nhap-giay-the-thao-nu-de-don-cao-8cm-tang-chieu-cao-hang-nhap-cao-cap-sieu-dep-sieu-cao-sieu-hot-vua-buon-si-i2076516511.html
"Giày nữ , Giày thể thao nữ , Giày nữ thời trang SODOHA đệm khí - SDH6118","₫179,000",Hà Nội,SODOHA,https://www.lazada.vn/products/giay-nu-giay-the-thao-nu-giay-nu-thoi-trang-sodoha-dem-khi-sdh6118-i1228586764.html
Giày lười nam có lỗ thoáng khí màu đen tre trung kiểu dáng mới ôm chân nhẹ thoáng tăng ma sát dùng đi học đi chơi sự kiện ngoài trời S 60,"₫98,000",Hà Nội,shopgiay 178,https://www.lazada.vn/products/giay-luoi-nam-co-lo-thoang-khi-mau-den-tre-trung-kieu-dang-moi-om-chan-nhe-thoang-tang-ma-sat-dung-di-hoc-di-choi-su-kien-ngoai-troi-s-60-i478638071.html
(Có 2 Màu) Giày nam sneaker vảy cá gót màu kiểu dáng thời trang,"₫164,000",Hà Nội,B end T Shop,https://www.lazada.vn/products/co-2-mau-giay-nam-sneaker-vay-ca-got-mau-kieu-dang-thoi-trang-i1918500446.html
[Hoàn tiền 6%]GIÀY SỤC ĐỘN ĐẾ HÌNH LÁ,"₫150,000",Hà Nội,Bibi _store,https://www.lazada.vn/products/hoan-tien-6giay-suc-don-de-hinh-la-i1292871492.html
Giày Sandal nữ 3 phân chống nước cao su quai chéo V246,"₫59,000",Hà Nội,Jayviet,https://www.lazada.vn/products/giay-sandal-nu-3-phan-chong-nuoc-cao-su-quai-cheo-v246-i712288922.html
"xinyuanxuan【Free Shipping Miễn phí vận chuyển】2022 phiên bản mới của Hàn Quốc của xu hướng tất cả phù hợp với xu hướng giày bệt bằng vải nhẹ, thoáng khí giày bình thường giày thể thao nữ","₫102,000",Overseas,Pioneer Mall,https://www.lazada.vn/products/xinyuanxuanfree-shipping-mien-phi-van-chuyen2022-phien-ban-moi-cua-han-quoc-cua-xu-huong-tat-ca-phu-hop-voi-xu-huong-giay-bet-bang-vai-nhe-thoang-khi-giay-binh-thuong-giay-the-thao-nu-i1656565531.html
"Giày thể thao nam sneakers Onesfashion 3 sọc đế cao su đúc chống trơn thoáng khí ôm chân ( Có 2 màu ),,,","₫36,000",Hà Nội,shopdung114,https://www.lazada.vn/products/giay-the-thao-nam-sneakers-onesfashion-3-soc-de-cao-su-duc-chong-tron-thoang-khi-om-chan-co-2-mau-i1692643442.html
"giày thể thao nữ đẹp, giày tăng chiều cao nữ, Giày Thể Thao Nữ Full Trắng, BiBi Shoes BBS25, giày thể thao nữ đẹp 2022, giày nữ sneaker nữ đi chơi, sneaker nữ, giầy nữ, giầy thể thao nữ 2022, giày thể thao nữ độn đế, êm chân","₫90,000",Hà Nội,BiBi Shoes,https://www.lazada.vn/products/giay-the-thao-nu-dep-giay-tang-chieu-cao-nu-giay-the-thao-nu-full-trang-bibi-shoes-bbs25-giay-the-thao-nu-dep-2022-giay-nu-sneaker-nu-di-choi-sneaker-nu-giay-nu-giay-the-thao-nu-2022-giay-the-thao-nu-don-de-em-chan-i1942796305.html
